user_id,group,device,age_group,session_duration_sec,add_to_cart,checkout,purchased,order_value
U07073,treatment,mobile,35-44,81,1,1,0,0
U05235,treatment,desktop,45+,135,1,1,1,230809
U08744,treatment,desktop,18-24,44,1,1,1,256439
U08671,treatment,tablet,45+,81,0,0,0,0
U04769,control,desktop,45+,110,1,0,0,0
U09973,treatment,mobile,25-34,150,0,0,0,0
U07145,treatment,desktop,45+,148,1,0,0,0
U02914,control,tablet,18-24,101,1,0,0,0
U09872,treatment,desktop,35-44,168,0,0,0,0
U09894,treatment,mobile,45+,80,1,1,1,226068
U02076,control,desktop,18-24,78,0,0,0,0
U04303,control,desktop,35-44,55,0,0,0,0
U05823,treatment,desktop,35-44,81,0,0,0,0
U02150,control,desktop,25-34,108,0,0,0,0
U00145,control,mobile,25-34,123,0,0,0,0
U04964,control,desktop,25-34,51,0,0,0,0
U08160,treatment,desktop,18-24,119,1,1,1,176805
U09031,treatment,mobile,18-24,151,0,0,0,0
U04776,control,desktop,25-34,105,0,0,0,0
U08934,treatment,mobile,18-24,87,0,0,0,0
U07750,treatment,mobile,25-34,140,0,0,0,0
U09829,treatment,mobile,35-44,97,1,1,0,0
U09215,treatment,desktop,25-34,91,0,0,0,0
U06061,treatment,desktop,18-24,133,0,0,0,0
U09476,treatment,mobile,18-24,81,0,0,0,0
U06410,treatment,mobile,25-34,146,0,0,0,0
U03318,control,mobile,35-44,91,0,0,0,0
U07465,treatment,mobile,18-24,100,0,0,0,0
U03062,control,mobile,18-24,57,0,0,0,0
U01356,control,desktop,45+,80,1,1,1,279031
U04515,control,mobile,25-34,140,1,0,0,0
U05506,treatment,desktop,25-34,78,1,0,0,0
U05251,treatment,mobile,18-24,96,0,0,0,0
U04512,control,mobile,25-34,73,0,0,0,0
U01731,control,mobile,25-34,155,0,0,0,0
U01759,control,mobile,45+,134,1,1,1,104474
U06651,treatment,mobile,25-34,205,1,0,0,0
U06647,treatment,mobile,25-34,139,0,0,0,0
U09861,treatment,mobile,25-34,114,1,1,1,79194
U04140,control,mobile,25-34,62,0,0,0,0
U09394,treatment,desktop,18-24,139,1,1,0,0
U05124,treatment,mobile,25-34,145,0,0,0,0
U00001,control,mobile,25-34,50,0,0,0,0
U01865,control,tablet,25-34,99,1,1,1,181952
U00544,control,desktop,35-44,55,0,0,0,0
U00350,control,desktop,25-34,115,0,0,0,0
U06907,treatment,desktop,18-24,65,1,1,0,0
U09766,treatment,mobile,18-24,136,1,0,0,0
U02524,control,mobile,35-44,94,0,0,0,0
U03465,control,mobile,45+,88,0,0,0,0
U00458,control,mobile,25-34,68,0,0,0,0
U03024,control,mobile,25-34,87,1,0,0,0
U07262,treatment,mobile,25-34,65,1,0,0,0
U09516,treatment,desktop,25-34,149,0,0,0,0
U07873,treatment,mobile,25-34,149,0,0,0,0
U06626,treatment,desktop,18-24,73,1,0,0,0
U02535,control,desktop,35-44,102,1,1,1,231468
U00132,control,mobile,25-34,140,1,0,0,0
U03705,control,tablet,18-24,78,0,0,0,0
U01373,control,desktop,45+,64,0,0,0,0
U06201,treatment,mobile,25-34,135,0,0,0,0
U04857,control,mobile,18-24,107,0,0,0,0
U04713,control,mobile,18-24,49,1,1,0,0
U05545,treatment,desktop,25-34,100,0,0,0,0
U01414,control,mobile,25-34,92,0,0,0,0
U04114,control,mobile,25-34,120,0,0,0,0
U00656,control,mobile,18-24,100,0,0,0,0
U08138,treatment,mobile,25-34,123,0,0,0,0
U04099,control,mobile,45+,91,0,0,0,0
U00593,control,mobile,18-24,91,0,0,0,0
U08709,treatment,mobile,25-34,116,0,0,0,0
U03124,control,mobile,25-34,122,1,1,0,0
U03048,control,mobile,18-24,118,0,0,0,0
U03888,control,desktop,25-34,128,0,0,0,0
U05736,treatment,mobile,25-34,103,0,0,0,0
U02185,control,desktop,18-24,112,0,0,0,0
U02146,control,desktop,35-44,98,1,1,1,166204
U07048,treatment,mobile,25-34,125,1,1,0,0
U03106,control,mobile,25-34,88,0,0,0,0
U09234,treatment,mobile,25-34,148,0,0,0,0
U09097,treatment,mobile,25-34,85,0,0,0,0
U02770,control,desktop,35-44,76,0,0,0,0
U05222,treatment,desktop,25-34,63,0,0,0,0
U05834,treatment,mobile,25-34,36,1,1,1,216758
U01733,control,mobile,45+,86,0,0,0,0
U00266,control,desktop,25-34,184,0,0,0,0
U05145,treatment,mobile,18-24,74,0,0,0,0
U08268,treatment,mobile,35-44,105,0,0,0,0
U03938,control,mobile,35-44,105,1,1,1,132675
U00762,control,mobile,45+,53,1,1,0,0
U07221,treatment,mobile,25-34,105,1,0,0,0
U08440,treatment,desktop,35-44,101,0,0,0,0
U03258,control,mobile,45+,89,0,0,0,0
U04339,control,mobile,25-34,125,1,0,0,0
U04363,control,desktop,25-34,128,1,1,1,262453
U00317,control,mobile,18-24,139,0,0,0,0
U08070,treatment,desktop,25-34,102,0,0,0,0
U01852,control,desktop,45+,99,1,0,0,0
U02485,control,mobile,25-34,84,0,0,0,0
U09874,treatment,tablet,18-24,63,0,0,0,0
U09575,treatment,mobile,25-34,163,0,0,0,0
U01079,control,mobile,25-34,113,0,0,0,0
U08359,treatment,mobile,18-24,97,0,0,0,0
U07334,treatment,desktop,25-34,109,1,0,0,0
U01072,control,mobile,25-34,139,1,0,0,0
U00104,control,mobile,25-34,116,0,0,0,0
U05749,treatment,mobile,18-24,101,0,0,0,0
U01419,control,mobile,35-44,81,0,0,0,0
U01659,control,mobile,18-24,77,0,0,0,0
U05285,treatment,mobile,25-34,86,0,0,0,0
U01150,control,desktop,45+,121,0,0,0,0
U07151,treatment,desktop,18-24,118,0,0,0,0
U01569,control,desktop,25-34,74,0,0,0,0
U01088,control,mobile,18-24,76,0,0,0,0
U06086,treatment,mobile,25-34,162,1,1,1,247884
U08675,treatment,mobile,18-24,121,0,0,0,0
U08342,treatment,tablet,25-34,75,0,0,0,0
U07812,treatment,desktop,25-34,138,0,0,0,0
U06085,treatment,desktop,25-34,95,0,0,0,0
U08774,treatment,desktop,25-34,141,1,0,0,0
U08758,treatment,desktop,25-34,85,1,0,0,0
U01693,control,mobile,25-34,132,0,0,0,0
U04735,control,mobile,35-44,95,0,0,0,0
U03388,control,mobile,25-34,54,0,0,0,0
U03647,control,mobile,25-34,101,0,0,0,0
U01684,control,desktop,25-34,103,1,1,1,182120
U00009,control,desktop,18-24,118,0,0,0,0
U06063,treatment,mobile,35-44,166,0,0,0,0
U06517,treatment,desktop,25-34,96,0,0,0,0
U04124,control,desktop,35-44,129,0,0,0,0
U08730,treatment,mobile,35-44,116,0,0,0,0
U06046,treatment,mobile,18-24,161,1,1,1,213042
U00568,control,mobile,35-44,137,0,0,0,0
U09162,treatment,mobile,18-24,92,0,0,0,0
U01804,control,mobile,25-34,95,1,1,1,300669
U08502,treatment,mobile,18-24,82,0,0,0,0
U04901,control,mobile,18-24,142,1,1,1,175372
U01600,control,desktop,25-34,144,0,0,0,0
U07932,treatment,desktop,35-44,106,1,1,0,0
U09548,treatment,desktop,18-24,161,1,1,1,194562
U02824,control,mobile,35-44,97,1,0,0,0
U05468,treatment,mobile,18-24,90,0,0,0,0
U03530,control,mobile,25-34,111,0,0,0,0
U08684,treatment,desktop,35-44,139,1,0,0,0
U01156,control,desktop,18-24,74,1,1,1,321686
U06548,treatment,mobile,35-44,154,1,1,0,0
U09089,treatment,desktop,35-44,171,0,0,0,0
U07621,treatment,mobile,25-34,128,1,1,1,223055
U08297,treatment,desktop,25-34,103,1,0,0,0
U04541,control,mobile,18-24,103,0,0,0,0
U09135,treatment,desktop,25-34,113,1,0,0,0
U06483,treatment,desktop,18-24,167,1,0,0,0
U05827,treatment,tablet,25-34,131,1,1,0,0
U01191,control,mobile,25-34,115,1,1,1,216835
U07445,treatment,mobile,45+,154,1,1,0,0
U08521,treatment,mobile,25-34,99,1,0,0,0
U00961,control,mobile,25-34,103,1,1,1,182647
U07455,treatment,mobile,18-24,119,0,0,0,0
U00037,control,mobile,25-34,28,1,1,1,88149
U07517,treatment,mobile,35-44,112,0,0,0,0
U07645,treatment,mobile,25-34,105,0,0,0,0
U04439,control,tablet,18-24,109,1,0,0,0
U06162,treatment,desktop,18-24,88,0,0,0,0
U07745,treatment,mobile,18-24,117,0,0,0,0
U09588,treatment,mobile,45+,107,0,0,0,0
U08120,treatment,mobile,25-34,122,1,1,1,200450
U06968,treatment,desktop,35-44,69,1,1,1,164524
U05719,treatment,tablet,35-44,119,1,0,0,0
U00578,control,tablet,45+,48,0,0,0,0
U09834,treatment,desktop,25-34,175,1,1,1,280613
U04103,control,mobile,25-34,85,0,0,0,0
U07647,treatment,desktop,45+,93,0,0,0,0
U04152,control,mobile,25-34,128,0,0,0,0
U03131,control,desktop,35-44,76,0,0,0,0
U04891,control,mobile,35-44,108,0,0,0,0
U09976,treatment,tablet,25-34,132,0,0,0,0
U07472,treatment,mobile,25-34,96,1,0,0,0
U01834,control,desktop,45+,57,0,0,0,0
U09149,treatment,mobile,18-24,82,0,0,0,0
U04892,control,mobile,18-24,147,1,1,1,185120
U02288,control,mobile,18-24,62,0,0,0,0
U01331,control,mobile,18-24,93,0,0,0,0
U02772,control,mobile,35-44,93,1,0,0,0
U03687,control,tablet,25-34,76,1,0,0,0
U08284,treatment,desktop,45+,106,0,0,0,0
U05929,treatment,mobile,45+,136,1,1,0,0
U00638,control,mobile,35-44,145,1,1,1,279183
U00048,control,mobile,25-34,119,0,0,0,0
U02603,control,desktop,25-34,118,0,0,0,0
U01966,control,mobile,18-24,94,0,0,0,0
U02169,control,desktop,18-24,101,0,0,0,0
U05050,treatment,mobile,25-34,147,1,0,0,0
U03335,control,desktop,35-44,92,0,0,0,0
U03020,control,desktop,35-44,86,0,0,0,0
U08765,treatment,mobile,18-24,75,0,0,0,0
U09177,treatment,desktop,25-34,99,0,0,0,0
U01361,control,desktop,18-24,37,0,0,0,0
U05799,treatment,desktop,18-24,47,1,1,1,214423
U09401,treatment,mobile,25-34,65,1,1,1,109205
U03252,control,mobile,45+,82,1,1,1,283396
U06301,treatment,tablet,25-34,128,0,0,0,0
U02252,control,desktop,45+,69,0,0,0,0
U06028,treatment,desktop,25-34,98,0,0,0,0
U01176,control,mobile,25-34,141,1,0,0,0
U08800,treatment,mobile,35-44,124,0,0,0,0
U03280,control,desktop,18-24,100,1,1,1,138462
U02974,control,desktop,45+,113,0,0,0,0
U03397,control,desktop,25-34,70,0,0,0,0
U06940,treatment,mobile,18-24,120,1,1,1,160825
U00966,control,mobile,35-44,133,1,0,0,0
U08575,treatment,mobile,35-44,121,1,1,1,279018
U00743,control,desktop,35-44,129,1,1,0,0
U07515,treatment,desktop,25-34,118,1,1,1,239179
U03315,control,mobile,25-34,110,0,0,0,0
U04899,control,mobile,35-44,27,0,0,0,0
U09341,treatment,desktop,45+,93,0,0,0,0
U04673,control,desktop,25-34,104,1,1,0,0
U08619,treatment,mobile,18-24,75,1,0,0,0
U01218,control,desktop,25-34,116,0,0,0,0
U04398,control,mobile,25-34,75,0,0,0,0
U06081,treatment,mobile,25-34,80,0,0,0,0
U02615,control,mobile,18-24,99,0,0,0,0
U02621,control,desktop,35-44,82,0,0,0,0
U08715,treatment,mobile,25-34,102,1,1,1,327701
U07283,treatment,mobile,25-34,110,1,1,1,60984
U03380,control,desktop,25-34,65,1,0,0,0
U07302,treatment,mobile,25-34,117,0,0,0,0
U09858,treatment,desktop,35-44,80,0,0,0,0
U05606,treatment,mobile,25-34,152,0,0,0,0
U09814,treatment,desktop,25-34,75,0,0,0,0
U05787,treatment,desktop,25-34,115,0,0,0,0
U08519,treatment,mobile,25-34,109,0,0,0,0
U06851,treatment,tablet,18-24,145,0,0,0,0
U01517,control,desktop,35-44,147,0,0,0,0
U05099,treatment,desktop,25-34,112,0,0,0,0
U07637,treatment,mobile,25-34,80,0,0,0,0
U09086,treatment,tablet,25-34,67,0,0,0,0
U08024,treatment,mobile,25-34,155,1,1,1,118450
U02393,control,mobile,35-44,68,0,0,0,0
U00587,control,mobile,25-34,107,1,0,0,0
U03520,control,mobile,35-44,120,1,1,1,153265
U07654,treatment,mobile,25-34,99,1,1,1,108943
U08947,treatment,mobile,35-44,118,1,0,0,0
U00851,control,mobile,18-24,121,0,0,0,0
U00336,control,mobile,45+,118,0,0,0,0
U06635,treatment,desktop,35-44,112,1,1,1,343371
U08973,treatment,mobile,25-34,104,1,1,0,0
U07494,treatment,mobile,35-44,175,0,0,0,0
U02869,control,mobile,25-34,118,0,0,0,0
U04873,control,mobile,18-24,116,1,1,1,176642
U03551,control,desktop,45+,77,1,0,0,0
U03843,control,mobile,18-24,91,0,0,0,0
U07263,treatment,desktop,35-44,139,1,1,1,220278
U05825,treatment,mobile,18-24,117,0,0,0,0
U00024,control,mobile,35-44,133,0,0,0,0
U01454,control,mobile,25-34,100,0,0,0,0
U01685,control,mobile,25-34,129,1,0,0,0
U02311,control,mobile,45+,85,1,0,0,0
U09064,treatment,mobile,18-24,105,0,0,0,0
U09407,treatment,desktop,35-44,104,0,0,0,0
U00382,control,desktop,25-34,136,0,0,0,0
U05815,treatment,mobile,25-34,145,0,0,0,0
U05551,treatment,tablet,25-34,87,0,0,0,0
U09309,treatment,mobile,25-34,109,0,0,0,0
U01619,control,mobile,25-34,88,0,0,0,0
U00790,control,tablet,18-24,99,0,0,0,0
U05984,treatment,mobile,45+,170,1,1,0,0
U08673,treatment,mobile,25-34,146,1,0,0,0
U04476,control,mobile,35-44,96,1,1,1,123203
U05607,treatment,mobile,25-34,135,1,1,1,226937
U09313,treatment,mobile,18-24,126,1,0,0,0
U05649,treatment,tablet,18-24,126,1,1,0,0
U06217,treatment,mobile,35-44,133,1,1,1,174639
U02287,control,tablet,25-34,56,1,1,0,0
U09994,treatment,desktop,35-44,52,1,1,1,168724
U07579,treatment,desktop,35-44,84,1,0,0,0
U01184,control,tablet,45+,104,0,0,0,0
U06002,treatment,mobile,45+,154,0,0,0,0
U05091,treatment,mobile,25-34,122,1,1,1,301106
U02517,control,mobile,18-24,133,1,1,0,0
U04123,control,desktop,25-34,111,1,1,1,181894
U05522,treatment,mobile,18-24,131,1,0,0,0
U05628,treatment,mobile,25-34,111,0,0,0,0
U08361,treatment,mobile,25-34,141,1,1,0,0
U05873,treatment,mobile,45+,112,1,1,1,335976
U08613,treatment,desktop,18-24,112,0,0,0,0
U07728,treatment,desktop,18-24,142,0,0,0,0
U05969,treatment,desktop,45+,79,1,1,0,0
U01181,control,tablet,25-34,91,1,0,0,0
U08763,treatment,mobile,35-44,91,1,1,1,208166
U08236,treatment,mobile,18-24,161,0,0,0,0
U02819,control,mobile,45+,139,1,1,1,204343
U09965,treatment,mobile,35-44,127,0,0,0,0
U08704,treatment,mobile,35-44,132,1,0,0,0
U06609,treatment,mobile,18-24,90,0,0,0,0
U02821,control,tablet,25-34,89,0,0,0,0
U07536,treatment,desktop,45+,126,0,0,0,0
U02261,control,desktop,18-24,50,1,1,0,0
U02240,control,mobile,25-34,56,0,0,0,0
U06022,treatment,mobile,25-34,96,0,0,0,0
U00783,control,mobile,25-34,44,0,0,0,0
U00933,control,tablet,18-24,80,0,0,0,0
U06203,treatment,desktop,25-34,91,1,1,0,0
U02413,control,mobile,18-24,77,0,0,0,0
U06998,treatment,mobile,45+,100,1,1,1,104867
U09116,treatment,desktop,18-24,108,0,0,0,0
U01157,control,mobile,35-44,89,0,0,0,0
U08108,treatment,mobile,35-44,103,0,0,0,0
U05806,treatment,desktop,45+,147,0,0,0,0
U04880,control,desktop,25-34,92,0,0,0,0
U03310,control,mobile,25-34,145,0,0,0,0
U08962,treatment,desktop,45+,126,1,0,0,0
U01703,control,mobile,25-34,100,1,0,0,0
U02493,control,desktop,25-34,127,0,0,0,0
U03707,control,desktop,35-44,70,1,0,0,0
U08277,treatment,mobile,45+,90,1,0,0,0
U00287,control,mobile,45+,111,1,0,0,0
U01609,control,mobile,45+,82,0,0,0,0
U06632,treatment,desktop,35-44,119,1,0,0,0
U08279,treatment,mobile,25-34,64,1,1,1,203008
U07316,treatment,mobile,18-24,108,0,0,0,0
U02253,control,desktop,18-24,81,0,0,0,0
U07416,treatment,desktop,35-44,64,0,0,0,0
U08366,treatment,mobile,18-24,138,1,1,1,153988
U01892,control,mobile,45+,105,0,0,0,0
U05063,treatment,mobile,25-34,111,0,0,0,0
U06121,treatment,mobile,18-24,127,1,0,0,0
U00564,control,mobile,18-24,61,0,0,0,0
U00292,control,mobile,18-24,82,0,0,0,0
U04717,control,mobile,18-24,145,0,0,0,0
U07709,treatment,desktop,18-24,25,0,0,0,0
U06350,treatment,mobile,25-34,128,1,0,0,0
U00170,control,mobile,35-44,84,0,0,0,0
U00268,control,desktop,25-34,116,0,0,0,0
U04639,control,desktop,25-34,61,1,1,1,137313
U07078,treatment,mobile,35-44,134,0,0,0,0
U03356,control,mobile,25-34,113,0,0,0,0
U08280,treatment,mobile,45+,84,0,0,0,0
U00316,control,desktop,25-34,102,1,1,0,0
U06729,treatment,tablet,35-44,94,0,0,0,0
U09496,treatment,mobile,45+,124,1,0,0,0
U04068,control,tablet,25-34,141,0,0,0,0
U00246,control,tablet,25-34,94,0,0,0,0
U00253,control,desktop,25-34,79,0,0,0,0
U01112,control,mobile,25-34,56,0,0,0,0
U04802,control,mobile,18-24,110,0,0,0,0
U01714,control,mobile,35-44,38,0,0,0,0
U00051,control,tablet,18-24,52,1,1,1,95017
U01836,control,desktop,18-24,90,1,1,0,0
U07897,treatment,mobile,25-34,96,0,0,0,0
U03384,control,mobile,35-44,84,0,0,0,0
U06411,treatment,desktop,35-44,93,0,0,0,0
U04314,control,desktop,25-34,131,0,0,0,0
U00873,control,desktop,25-34,71,0,0,0,0
U01255,control,desktop,25-34,86,1,1,1,262923
U08882,treatment,mobile,45+,104,1,0,0,0
U05852,treatment,desktop,18-24,103,0,0,0,0
U05703,treatment,mobile,18-24,84,0,0,0,0
U08104,treatment,desktop,18-24,143,1,0,0,0
U02099,control,desktop,18-24,109,0,0,0,0
U05129,treatment,mobile,25-34,141,0,0,0,0
U00249,control,tablet,25-34,102,0,0,0,0
U06562,treatment,mobile,25-34,123,0,0,0,0
U01340,control,mobile,18-24,58,0,0,0,0
U07018,treatment,tablet,18-24,162,0,0,0,0
U02111,control,mobile,35-44,122,0,0,0,0
U01570,control,mobile,25-34,92,0,0,0,0
U01727,control,mobile,25-34,100,0,0,0,0
U08385,treatment,mobile,25-34,159,0,0,0,0
U06941,treatment,mobile,25-34,62,0,0,0,0
U04396,control,desktop,18-24,133,1,1,1,172641
U02421,control,mobile,18-24,102,1,1,1,250736
U03046,control,desktop,18-24,131,0,0,0,0
U05504,treatment,mobile,25-34,136,0,0,0,0
U03704,control,desktop,18-24,98,0,0,0,0
U08192,treatment,mobile,25-34,113,0,0,0,0
U05332,treatment,desktop,25-34,127,1,1,1,176425
U09809,treatment,tablet,45+,109,1,0,0,0
U00448,control,desktop,25-34,104,0,0,0,0
U07895,treatment,mobile,25-34,83,0,0,0,0
U08729,treatment,mobile,18-24,142,1,1,1,195027
U07829,treatment,mobile,18-24,90,0,0,0,0
U01769,control,mobile,35-44,67,1,1,1,217332
U06809,treatment,mobile,18-24,87,1,1,0,0
U04705,control,mobile,25-34,120,0,0,0,0
U03870,control,mobile,25-34,62,1,0,0,0
U01656,control,tablet,25-34,155,1,1,1,92877
U03188,control,mobile,45+,93,0,0,0,0
U00684,control,desktop,18-24,113,0,0,0,0
U04171,control,mobile,18-24,116,0,0,0,0
U04478,control,mobile,35-44,40,1,0,0,0
U00462,control,desktop,18-24,102,0,0,0,0
U05765,treatment,mobile,18-24,76,0,0,0,0
U07523,treatment,mobile,35-44,130,0,0,0,0
U04503,control,mobile,25-34,88,0,0,0,0
U09710,treatment,desktop,35-44,80,1,0,0,0
U00319,control,mobile,18-24,88,0,0,0,0
U01146,control,desktop,18-24,50,0,0,0,0
U05095,treatment,tablet,25-34,82,0,0,0,0
U01394,control,mobile,25-34,107,1,0,0,0
U06624,treatment,mobile,25-34,98,0,0,0,0
U01502,control,mobile,18-24,83,0,0,0,0
U06409,treatment,mobile,25-34,145,1,1,0,0
U00377,control,desktop,25-34,168,0,0,0,0
U00411,control,mobile,25-34,67,0,0,0,0
U01661,control,desktop,25-34,85,1,1,1,147116
U03152,control,mobile,35-44,44,0,0,0,0
U01624,control,tablet,25-34,160,1,0,0,0
U05610,treatment,mobile,18-24,136,1,1,0,0
U08533,treatment,desktop,18-24,161,0,0,0,0
U05803,treatment,desktop,25-34,124,1,1,1,73891
U05307,treatment,desktop,25-34,65,0,0,0,0
U07087,treatment,mobile,18-24,140,1,1,1,237316
U08898,treatment,desktop,35-44,160,1,1,0,0
U07489,treatment,mobile,25-34,91,1,0,0,0
U09616,treatment,mobile,35-44,145,1,1,1,114209
U09218,treatment,desktop,25-34,96,0,0,0,0
U01673,control,desktop,18-24,80,0,0,0,0
U02359,control,mobile,18-24,81,0,0,0,0
U08468,treatment,tablet,45+,137,1,0,0,0
U00275,control,mobile,25-34,80,1,1,0,0
U02474,control,desktop,25-34,78,1,1,1,226490
U05490,treatment,mobile,25-34,64,1,0,0,0
U04772,control,mobile,25-34,98,0,0,0,0
U02108,control,desktop,18-24,71,0,0,0,0
U07501,treatment,tablet,25-34,131,0,0,0,0
U04415,control,mobile,25-34,83,0,0,0,0
U08139,treatment,desktop,18-24,157,1,0,0,0
U08661,treatment,mobile,25-34,105,0,0,0,0
U08240,treatment,mobile,18-24,130,0,0,0,0
U02418,control,mobile,18-24,44,0,0,0,0
U08772,treatment,mobile,25-34,114,0,0,0,0
U02237,control,desktop,25-34,59,0,0,0,0
U03768,control,mobile,18-24,78,0,0,0,0
U09792,treatment,mobile,18-24,192,0,0,0,0
U09990,treatment,mobile,25-34,133,0,0,0,0
U09966,treatment,desktop,25-34,109,0,0,0,0
U07324,treatment,desktop,45+,123,0,0,0,0
U01384,control,mobile,18-24,116,0,0,0,0
U03102,control,desktop,45+,107,0,0,0,0
U03922,control,mobile,18-24,52,1,1,0,0
U06686,treatment,tablet,25-34,116,1,1,1,153061
U03195,control,mobile,25-34,77,0,0,0,0
U01942,control,mobile,35-44,135,0,0,0,0
U07714,treatment,mobile,45+,111,1,1,1,183155
U04897,control,mobile,35-44,66,0,0,0,0
U04783,control,mobile,25-34,115,1,0,0,0
U01497,control,desktop,25-34,114,1,1,1,158835
U01958,control,mobile,25-34,83,0,0,0,0
U09172,treatment,mobile,25-34,107,1,0,0,0
U09746,treatment,mobile,18-24,138,1,1,1,241162
U07333,treatment,mobile,35-44,105,0,0,0,0
U07950,treatment,desktop,25-34,113,0,0,0,0
U03018,control,mobile,25-34,79,1,0,0,0
U06747,treatment,mobile,35-44,96,0,0,0,0
U00514,control,desktop,35-44,102,1,0,0,0
U03935,control,mobile,25-34,51,0,0,0,0
U03026,control,mobile,25-34,62,0,0,0,0
U01200,control,mobile,18-24,80,1,1,1,204843
U05029,treatment,mobile,25-34,74,0,0,0,0
U09785,treatment,desktop,18-24,73,1,1,1,117285
U00922,control,mobile,45+,135,0,0,0,0
U04650,control,mobile,18-24,129,1,0,0,0
U05333,treatment,desktop,18-24,113,1,1,1,180574
U01077,control,mobile,25-34,104,0,0,0,0
U06769,treatment,mobile,18-24,132,0,0,0,0
U09411,treatment,tablet,35-44,77,0,0,0,0
U01672,control,desktop,35-44,78,0,0,0,0
U00475,control,mobile,18-24,89,1,1,0,0
U09187,treatment,desktop,25-34,113,0,0,0,0
U08840,treatment,mobile,35-44,111,1,1,1,267128
U05759,treatment,mobile,45+,74,0,0,0,0
U06298,treatment,mobile,25-34,105,0,0,0,0
U02479,control,mobile,35-44,89,1,1,0,0
U05494,treatment,mobile,25-34,125,1,1,0,0
U03915,control,tablet,18-24,114,0,0,0,0
U02139,control,mobile,25-34,113,0,0,0,0
U05455,treatment,desktop,18-24,75,1,1,0,0
U05380,treatment,desktop,35-44,145,0,0,0,0
U08986,treatment,desktop,25-34,104,1,1,0,0
U04024,control,desktop,25-34,76,0,0,0,0
U03486,control,mobile,35-44,90,0,0,0,0
U02456,control,mobile,45+,172,1,0,0,0
U02465,control,desktop,25-34,66,0,0,0,0
U08697,treatment,desktop,18-24,156,0,0,0,0
U01370,control,mobile,35-44,81,0,0,0,0
U06689,treatment,mobile,45+,109,1,0,0,0
U07457,treatment,desktop,25-34,88,1,1,1,171356
U09975,treatment,desktop,18-24,104,1,0,0,0
U01902,control,mobile,18-24,110,0,0,0,0
U04872,control,mobile,25-34,114,0,0,0,0
U04711,control,mobile,18-24,101,0,0,0,0
U07887,treatment,desktop,18-24,61,0,0,0,0
U01794,control,desktop,25-34,88,1,1,0,0
U02875,control,desktop,25-34,154,0,0,0,0
U06218,treatment,desktop,25-34,99,1,1,1,198609
U05214,treatment,mobile,25-34,88,0,0,0,0
U02246,control,mobile,18-24,128,0,0,0,0
U01742,control,desktop,18-24,106,0,0,0,0
U01021,control,desktop,25-34,145,1,0,0,0
U00706,control,tablet,18-24,129,0,0,0,0
U04295,control,mobile,45+,116,0,0,0,0
U05577,treatment,desktop,25-34,102,0,0,0,0
U07167,treatment,mobile,18-24,161,0,0,0,0
U08178,treatment,mobile,25-34,126,0,0,0,0
U00909,control,mobile,18-24,109,0,0,0,0
U05194,treatment,mobile,25-34,132,1,1,1,108127
U03078,control,mobile,25-34,77,0,0,0,0
U09367,treatment,mobile,25-34,122,0,0,0,0
U00595,control,desktop,25-34,65,1,1,1,169073
U05305,treatment,desktop,25-34,89,1,0,0,0
U00441,control,mobile,25-34,97,1,1,1,149014
U07607,treatment,mobile,45+,138,0,0,0,0
U04093,control,mobile,25-34,82,0,0,0,0
U06135,treatment,mobile,25-34,123,1,0,0,0
U00011,control,mobile,18-24,105,0,0,0,0
U03777,control,desktop,45+,95,0,0,0,0
U09000,treatment,desktop,18-24,126,1,1,1,158642
U03709,control,mobile,18-24,56,0,0,0,0
U03781,control,mobile,18-24,65,0,0,0,0
U00094,control,mobile,18-24,122,1,0,0,0
U09240,treatment,mobile,18-24,99,0,0,0,0
U03950,control,mobile,25-34,88,1,1,1,237098
U05786,treatment,tablet,18-24,80,1,1,1,235262
U04871,control,mobile,18-24,133,0,0,0,0
U04803,control,desktop,18-24,64,1,1,1,335644
U04868,control,mobile,18-24,100,0,0,0,0
U00293,control,desktop,18-24,92,1,1,0,0
U07889,treatment,mobile,25-34,60,0,0,0,0
U07406,treatment,desktop,35-44,114,0,0,0,0
